year,source_file,sheet_name,line,direction,train_no,train_type,station_name,station_order,time_minutes,service_note
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,273,,천안아산역,4,591,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,273,,대전역,5,615,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,273,,동대구역,6,665,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,273,,구포역,8,720,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,273,,부산역,9,732,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,275,,서울역,2,805,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,275,,광명역,3,821,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,275,,천안아산역,4,844,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,275,,대전역,5,869,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,275,,동대구역,6,919,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,275,,구포역,8,973,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,275,,부산역,9,985,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,277,,서울역,2,1015,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,277,,천안아산역,4,1051,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,277,,대전역,5,1075,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,277,,동대구역,6,1125,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,277,,부산역,9,1188,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,281,,서울역,2,1155,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,281,,천안아산역,4,1191,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,281,,대전역,5,1216,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,281,,동대구역,6,1266,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,281,,밀양역,7,1298,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,281,,구포역,8,1323,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,281,,부산역,9,1335,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,283,,서울역,2,1250,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,283,,광명역,3,1266,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,283,,대전역,5,1308,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,283,,동대구역,6,1358,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,283,,구포역,8,1412,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,283,,부산역,9,1424,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,285,,서울역,2,370,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,285,,천안아산역,4,406,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,285,,대전역,5,430,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,285,,동대구역,6,480,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,285,,부산역,9,543,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,287,,서울역,2,590,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,287,,천안아산역,4,626,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,287,,대전역,5,650,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,287,,동대구역,6,701,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,287,,부산역,9,764,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,291,,서울역,2,1090,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,291,,대전역,5,1144,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,291,,동대구역,6,1194,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,291,,구포역,8,1248,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,291,,부산역,9,1261,금토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,293,,서울역,2,1300,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,293,,천안아산역,4,1336,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,293,,대전역,5,1361,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,293,,동대구역,6,1411,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,293,,밀양역,7,1443,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,293,,구포역,8,1468,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,293,,부산역,9,1480,금
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,301,,서울역,2,390,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,301,,광명역,3,406,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,301,,천안아산역,4,429,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,301,,대전역,5,454,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,301,,동대구역,6,502,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,303,,서울역,2,545,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,303,,광명역,3,561,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,303,,천안아산역,4,584,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,303,,대전역,5,610,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,303,,동대구역,6,658,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,305,,행신역,1,645,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,305,,서울역,2,680,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,305,,천안아산역,4,715,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,305,,대전역,5,740,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,305,,동대구역,6,788,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,307,,서울역,2,825,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,307,,광명역,3,841,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,307,,천안아산역,4,864,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,307,,대전역,5,890,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,307,,동대구역,6,940,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,309,,서울역,2,920,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,309,,광명역,3,936,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,309,,대전역,5,978,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,309,,동대구역,6,1026,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,311,,서울역,2,1055,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,311,,광명역,3,1071,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,311,,대전역,5,1116,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,311,,동대구역,6,1164,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,313,,서울역,2,1095,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,313,,광명역,3,1111,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,313,,천안아산역,4,1134,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,313,,대전역,5,1160,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,313,,동대구역,6,1208,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,315,,서울역,2,1145,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,315,,광명역,3,1161,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,315,,천안아산역,4,1184,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,315,,대전역,5,1210,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,315,,동대구역,6,1258,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,331,,서울역,2,1290,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,331,,광명역,3,1306,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,331,,천안아산역,4,1329,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,331,,대전역,5,1352,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,333,,서울역,2,1350,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,333,,광명역,3,1366,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,333,,천안아산역,4,1388,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,333,,대전역,5,1412,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,351,,서울역,2,485,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,351,,광명역,3,501,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,351,,천안아산역,4,524,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,351,,대전역,5,550,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,351,,동대구역,6,598,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,353,,서울역,2,805,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,353,,광명역,3,821,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,353,,천안아산역,4,844,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,353,,대전역,5,869,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,하행,353,,동대구역,6,915,토일
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,102,,부산역,1,300,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,102,,구포역,2,313,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,102,,동대구역,4,367,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,102,,대전역,5,418,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,102,,천안아산역,6,440,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,102,,광명역,7,465,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,102,,서울역,8,481,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,104,,부산역,1,325,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,104,,밀양역,3,359,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,104,,동대구역,4,391,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,104,,대전역,5,442,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,104,,천안아산역,6,464,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,104,,서울역,8,501,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,106,,부산역,1,360,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,106,,구포역,2,373,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,106,,동대구역,4,426,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,106,,대전역,5,476,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,106,,광명역,7,519,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,106,,서울역,8,540,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,106,,행신역,9,560,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,110,,부산역,1,390,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,110,,구포역,2,403,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,110,,밀양역,3,428,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,110,,동대구역,4,460,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,110,,대전역,5,511,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,110,,천안아산역,6,533,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,110,,광명역,7,557,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,110,,서울역,8,573,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,112,,부산역,1,420,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,112,,동대구역,4,482,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,112,,대전역,5,532,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,112,,서울역,8,585,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,114,,부산역,1,435,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,114,,구포역,2,448,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,114,,밀양역,3,473,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,114,,동대구역,4,505,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,114,,대전역,5,555,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,114,,천안아산역,6,577,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,114,,광명역,7,601,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,114,,서울역,8,617,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,116,,부산역,1,460,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,116,,동대구역,4,523,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,116,,대전역,5,574,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,116,,서울역,8,627,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,118,,부산역,1,480,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,118,,동대구역,4,543,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,118,,대전역,5,593,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,118,,광명역,7,634,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,118,,서울역,8,651,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,120,,부산역,1,505,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,120,,구포역,2,518,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,120,,밀양역,3,542,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,120,,동대구역,4,575,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,120,,대전역,5,625,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,120,,천안아산역,6,647,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,120,,광명역,7,672,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,120,,서울역,8,688,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,122,,부산역,1,540,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,122,,동대구역,4,603,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,122,,대전역,5,653,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,122,,서울역,8,706,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,124,,부산역,1,570,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,124,,구포역,2,583,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,124,,밀양역,3,608,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,124,,동대구역,4,640,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,124,,대전역,5,691,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,124,,광명역,7,731,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,124,,서울역,8,748,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,128,,부산역,1,600,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,128,,동대구역,4,662,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,128,,대전역,5,712,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,128,,서울역,8,765,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,130,,부산역,1,615,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,130,,구포역,2,628,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,130,,밀양역,3,652,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,130,,동대구역,4,685,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,130,,대전역,5,736,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,130,,천안아산역,6,758,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,130,,광명역,7,781,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,130,,서울역,8,797,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,132,,부산역,1,640,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,132,,구포역,2,653,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,132,,밀양역,3,678,
2007,2007년 KTX 시간표.xls,KTX-07년6월1일부터,경부선,상행,132,,동대구역,4,711,
